Author Name|Coauthor Name|Year|Title|Type
Yacine Kessaci|Mohand-Said Mezmaz|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
Yacine Kessaci|Nouredine Melab|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
Yacine Kessaci|Young Choon Lee|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
Yacine Kessaci|El-Ghazali Talbi|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
Yacine Kessaci|Albert Y. Zomaya|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
Yacine Kessaci|Daniel Tuyttens|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
Young Choon Lee|Mohand-Said Mezmaz|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
Young Choon Lee|Nouredine Melab|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
Young Choon Lee|Yacine Kessaci|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
Young Choon Lee|El-Ghazali Talbi|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
Young Choon Lee|Albert Y. Zomaya|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
Young Choon Lee|Daniel Tuyttens|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
El-Ghazali Talbi|Mohand-Said Mezmaz|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
El-Ghazali Talbi|Nouredine Melab|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
El-Ghazali Talbi|Yacine Kessaci|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
El-Ghazali Talbi|Young Choon Lee|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
El-Ghazali Talbi|Albert Y. Zomaya|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
El-Ghazali Talbi|Daniel Tuyttens|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
Albert Y. Zomaya|Mohand-Said Mezmaz|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
Albert Y. Zomaya|Nouredine Melab|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
Albert Y. Zomaya|Yacine Kessaci|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
Albert Y. Zomaya|Young Choon Lee|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
Albert Y. Zomaya|El-Ghazali Talbi|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
Albert Y. Zomaya|Daniel Tuyttens|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
Daniel Tuyttens|Mohand-Said Mezmaz|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
Daniel Tuyttens|Nouredine Melab|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
Daniel Tuyttens|Yacine Kessaci|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
Daniel Tuyttens|Young Choon Lee|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
Daniel Tuyttens|El-Ghazali Talbi|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
Daniel Tuyttens|Albert Y. Zomaya|2011|A parallel bi-objective hybrid metaheuristic for energy-aware scheduling for cloud computing systems.|article
Qing Li|Cheng Wang|2011|Towards the business-information technology alignment in cloud computing environment: anapproach based on collaboration points and agents.|article
Qing Li|Jing Wu|2011|Towards the business-information technology alignment in cloud computing environment: anapproach based on collaboration points and agents.|article
Qing Li|Jun Li|2011|Towards the business-information technology alignment in cloud computing environment: anapproach based on collaboration points and agents.|article
Qing Li|Ze-Yuan Wang|2011|Towards the business-information technology alignment in cloud computing environment: anapproach based on collaboration points and agents.|article
Cheng Wang|Qing Li|2011|Towards the business-information technology alignment in cloud computing environment: anapproach based on collaboration points and agents.|article
Cheng Wang|Jing Wu|2011|Towards the business-information technology alignment in cloud computing environment: anapproach based on collaboration points and agents.|article
Cheng Wang|Jun Li|2011|Towards the business-information technology alignment in cloud computing environment: anapproach based on collaboration points and agents.|article
Cheng Wang|Ze-Yuan Wang|2011|Towards the business-information technology alignment in cloud computing environment: anapproach based on collaboration points and agents.|article
Jing Wu|Qing Li|2011|Towards the business-information technology alignment in cloud computing environment: anapproach based on collaboration points and agents.|article
Jing Wu|Cheng Wang|2011|Towards the business-information technology alignment in cloud computing environment: anapproach based on collaboration points and agents.|article
Jing Wu|Jun Li|2011|Towards the business-information technology alignment in cloud computing environment: anapproach based on collaboration points and agents.|article
Jing Wu|Ze-Yuan Wang|2011|Towards the business-information technology alignment in cloud computing environment: anapproach based on collaboration points and agents.|article
Jun Li|Qing Li|2011|Towards the business-information technology alignment in cloud computing environment: anapproach based on collaboration points and agents.|article
Jun Li|Cheng Wang|2011|Towards the business-information technology alignment in cloud computing environment: anapproach based on collaboration points and agents.|article
Jun Li|Jing Wu|2011|Towards the business-information technology alignment in cloud computing environment: anapproach based on collaboration points and agents.|article
Jun Li|Ze-Yuan Wang|2011|Towards the business-information technology alignment in cloud computing environment: anapproach based on collaboration points and agents.|article
Ze-Yuan Wang|Qing Li|2011|Towards the business-information technology alignment in cloud computing environment: anapproach based on collaboration points and agents.|article
Ze-Yuan Wang|Cheng Wang|2011|Towards the business-information technology alignment in cloud computing environment: anapproach based on collaboration points and agents.|article
Ze-Yuan Wang|Jing Wu|2011|Towards the business-information technology alignment in cloud computing environment: anapproach based on collaboration points and agents.|article
Ze-Yuan Wang|Jun Li|2011|Towards the business-information technology alignment in cloud computing environment: anapproach based on collaboration points and agents.|article
Regina Miseviciene|Germanas Budnikas|2011|Application of cloud computing at KTU: MS live@edu case.|article
Regina Miseviciene|Danute Ambraziene|2011|Application of cloud computing at KTU: MS live@edu case.|article
Germanas Budnikas|Regina Miseviciene|2011|Application of cloud computing at KTU: MS live@edu case.|article
Germanas Budnikas|Danute Ambraziene|2011|Application of cloud computing at KTU: MS live@edu case.|article
Danute Ambraziene|Regina Miseviciene|2011|Application of cloud computing at KTU: MS live@edu case.|article
Danute Ambraziene|Germanas Budnikas|2011|Application of cloud computing at KTU: MS live@edu case.|article
Konstantin Petruch|Vladimir Stantchev|2011|A survey on IT-governance aspects of cloud computing.|article
Konstantin Petruch|Gerrit Tamm|2011|A survey on IT-governance aspects of cloud computing.|article
Vladimir Stantchev|Konstantin Petruch|2011|A survey on IT-governance aspects of cloud computing.|article
Vladimir Stantchev|Gerrit Tamm|2011|A survey on IT-governance aspects of cloud computing.|article
Gerrit Tamm|Konstantin Petruch|2011|A survey on IT-governance aspects of cloud computing.|article
Gerrit Tamm|Vladimir Stantchev|2011|A survey on IT-governance aspects of cloud computing.|article
Pei Fan|Ji Wang|2012|A spectral clustering-based optimal deployment method for scientific application in cloud computing.|article
Pei Fan|Zhenbang Chen|2012|A spectral clustering-based optimal deployment method for scientific application in cloud computing.|article
Pei Fan|Zibin Zheng|2012|A spectral clustering-based optimal deployment method for scientific application in cloud computing.|article
Pei Fan|Michael R. Lyu|2012|A spectral clustering-based optimal deployment method for scientific application in cloud computing.|article
Ji Wang|Pei Fan|2012|A spectral clustering-based optimal deployment method for scientific application in cloud computing.|article
Ji Wang|Zhenbang Chen|2012|A spectral clustering-based optimal deployment method for scientific application in cloud computing.|article
Ji Wang|Zibin Zheng|2012|A spectral clustering-based optimal deployment method for scientific application in cloud computing.|article
Ji Wang|Michael R. Lyu|2012|A spectral clustering-based optimal deployment method for scientific application in cloud computing.|article
Zhenbang Chen|Pei Fan|2012|A spectral clustering-based optimal deployment method for scientific application in cloud computing.|article
Zhenbang Chen|Ji Wang|2012|A spectral clustering-based optimal deployment method for scientific application in cloud computing.|article
Zhenbang Chen|Zibin Zheng|2012|A spectral clustering-based optimal deployment method for scientific application in cloud computing.|article
Zhenbang Chen|Michael R. Lyu|2012|A spectral clustering-based optimal deployment method for scientific application in cloud computing.|article
Zibin Zheng|Pei Fan|2012|A spectral clustering-based optimal deployment method for scientific application in cloud computing.|article
